sku,short_description,additional_attributes,url_key,qty,name
114002-Сребрист,"<ul class=""short-description-list smartphone""><li class=""display-size"">5,5''</li><li class=""processor"">Dual-core 1.4 GHz Typhoon</li><li class=""memory"">1 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Сребрист,filter_sim=1,gsm_battery=Li-Po 2915 mAh,gsm_bluetooth=ДА,gsm_camera_light=двойна LED светкавица с различна температура,gsm_camera_mp=8 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A8,gsm_dimensions=158.1 x 77.8 x 7.1 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.5'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Предна камера: 1.2 MP, 720p@30fps,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GX6450 (quad-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 8,gsm_processor=Dual-core 1.4 GHz Typhoon,gsm_ram=1 GB,gsm_usb=ДА microUSB,gsm_video=1080p@60fps, 720p@240fps, optical stabilization,gsm_warranty=12 месеца,gsm_weight=172 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",114002-srebrist,5.0000,114002-Сребрист
114002-Златист,"<ul class=""short-description-list smartphone""><li class=""display-size"">5,5''</li><li class=""processor"">Dual-core 1.4 GHz Typhoon</li><li class=""memory"">1 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Златист,filter_sim=1,gsm_battery=Li-Po 2915 mAh,gsm_bluetooth=ДА,gsm_camera_light=двойна LED светкавица с различна температура,gsm_camera_mp=8 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A8,gsm_dimensions=158.1 x 77.8 x 7.1 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.5'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Предна камера: 1.2 MP, 720p@30fps,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GX6450 (quad-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 8,gsm_processor=Dual-core 1.4 GHz Typhoon,gsm_ram=1 GB,gsm_usb=ДА microUSB,gsm_video=1080p@60fps, 720p@240fps, optical stabilization,gsm_warranty=12 месеца,gsm_weight=172 g,gsm_wifi=802.11b/g/n,gsm_year_release=2014,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",114002-zlatist,5.0000,114002-Златист
115005-Сив,"<ul class=""short-description-list smartphone""><li class=""display-size"">5,5''</li><li class=""processor"">Dual-core 1.84 GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Сив,filter_sim=1,gsm_battery=Li-Po 2750 mAh,gsm_bluetooth=ДА,gsm_camera_light=двойна LED светкавица с различна температура,gsm_camera_mp=12 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=158.2 x 77.9 x 7.3 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.5'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Предна камера: 5 MP, 1080p@30fps, 3D Touch display, Display Zoom,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=над 180 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9,gsm_processor=Dual-core 1.84 GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@60fps,1080p@120fps, 720p@240fps, optical stabilization,gsm_warranty=12 месеца,gsm_weight=192 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",115005-siv,5.0000,115005-Сив
115005-Сребрист,"<ul class=""short-description-list smartphone""><li class=""display-size"">5,5''</li><li class=""processor"">Dual-core 1.84 GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Сребрист,filter_sim=1,gsm_battery=Li-Po 2750 mAh,gsm_bluetooth=ДА,gsm_camera_light=двойна LED светкавица с различна температура,gsm_camera_mp=12 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=158.2 x 77.9 x 7.3 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.5'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Предна камера: 5 MP, 1080p@30fps, 3D Touch display, Display Zoom,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=над 180 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9,gsm_processor=Dual-core 1.84 GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@60fps,1080p@120fps, 720p@240fps, optical stabilization,gsm_warranty=12 месеца,gsm_weight=192 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",115005-srebrist,5.0000,115005-Сребрист
115005-Златист,"<ul class=""short-description-list smartphone""><li class=""display-size"">5,5''</li><li class=""processor"">Dual-core 1.84 GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Златист,filter_sim=1,gsm_battery=Li-Po 2750 mAh,gsm_bluetooth=ДА,gsm_camera_light=двойна LED светкавица с различна температура,gsm_camera_mp=12 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=158.2 x 77.9 x 7.3 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.5'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Предна камера: 5 MP, 1080p@30fps, 3D Touch display, Display Zoom,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=над 180 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9,gsm_processor=Dual-core 1.84 GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@60fps,1080p@120fps, 720p@240fps, optical stabilization,gsm_warranty=12 месеца,gsm_weight=192 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",115005-zlatist,5.0000,115005-Златист
"115005-Розово злато","<ul class=""short-description-list smartphone""><li class=""display-size"">5,5''</li><li class=""processor"">Dual-core 1.84 GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Розово злато,filter_sim=1,gsm_battery=Li-Po 2750 mAh,gsm_bluetooth=ДА,gsm_camera_light=двойна LED светкавица с различна температура,gsm_camera_mp=12 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=158.2 x 77.9 x 7.3 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.5'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Предна камера: 5 MP, 1080p@30fps, 3D Touch display, Display Zoom,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=над 180 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9,gsm_processor=Dual-core 1.84 GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@60fps,1080p@120fps, 720p@240fps, optical stabilization,gsm_warranty=12 месеца,gsm_weight=192 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",115005-rozovo-zlato,5.0000,"115005-Розово злато"
115004-Сив,"<ul class=""short-description-list smartphone""><li class=""display-size"">4,7''</li><li class=""processor"">Dual-core 1.84 GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Сив,filter_sim=1,gsm_battery=Li-Po 1715 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=138.3 x 67.1 x 7.1 mm ,gsm_display_resolution=750 x 1334 px,gsm_display_size=4.7'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Втора камера: 5 MP, 1080p@30fps, 720p@240fps, face detection, HDR, panorama,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9,gsm_processor=Dual-core 1.84 GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@60fps,1080p@120fps, 720p@240fps,gsm_warranty=12 месеца,gsm_weight=143 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",115004-siv,5.0000,115004-Сив
115004-Сребрист,"<ul class=""short-description-list smartphone""><li class=""display-size"">4,7''</li><li class=""processor"">Dual-core 1.84 GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Сребрист,filter_sim=1,gsm_battery=Li-Po 1715 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=138.3 x 67.1 x 7.1 mm ,gsm_display_resolution=750 x 1334 px,gsm_display_size=4.7'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Втора камера: 5 MP, 1080p@30fps, 720p@240fps, face detection, HDR, panorama,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9,gsm_processor=Dual-core 1.84 GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@60fps,1080p@120fps, 720p@240fps,gsm_warranty=12 месеца,gsm_weight=143 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",115004-srebrist,5.0000,115004-Сребрист
115004-Златист,"<ul class=""short-description-list smartphone""><li class=""display-size"">4,7''</li><li class=""processor"">Dual-core 1.84 GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Златист,filter_sim=1,gsm_battery=Li-Po 1715 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=138.3 x 67.1 x 7.1 mm ,gsm_display_resolution=750 x 1334 px,gsm_display_size=4.7'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Втора камера: 5 MP, 1080p@30fps, 720p@240fps, face detection, HDR, panorama,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9,gsm_processor=Dual-core 1.84 GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@60fps,1080p@120fps, 720p@240fps,gsm_warranty=12 месеца,gsm_weight=143 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",115004-zlatist,5.0000,115004-Златист
"115004-Розово злато","<ul class=""short-description-list smartphone""><li class=""display-size"">4,7''</li><li class=""processor"">Dual-core 1.84 GHz</li><li class=""memory"">2 GB</li><li class=""hdd"">16 GB/64 GB/128 GB</li></ul>","color=Розово злато,filter_sim=1,gsm_battery=Li-Po 1715 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=138.3 x 67.1 x 7.1 mm ,gsm_display_resolution=750 x 1334 px,gsm_display_size=4.7'',gsm_display_type=LED-backlit IPS LCD,gsm_extras=Втора камера: 5 MP, 1080p@30fps, 720p@240fps, face detection, HDR, panorama,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9,gsm_processor=Dual-core 1.84 GHz,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@60fps,1080p@120fps, 720p@240fps,gsm_warranty=12 месеца,gsm_weight=143 g,gsm_wifi=802.11b/g/n,gsm_year_release=2015,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",115004-rozovo-zlato,5.0000,"115004-Розово злато"
116001-Сив,"<ul class=""short-description-list smartphone""><li class=""display-size"">4''</li><li class=""processor"">Dual-core 1.84 GHz Twister</li><li class=""memory"">2 GB</li><li class=""hdd"">16/64 GB</li></ul>","color=Сив,filter_sim=1,gsm_battery=Li-Po 1624 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=12 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=123.8 x 58.6 x 7.6 mm,gsm_display_resolution=640 x 1136 px,gsm_display_size=4'',gsm_display_type=LED-backlit IPS LCD,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4"" до 4.49"",gsm_filter_weight=от 101 до 120 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9.3,gsm_processor=Dual-core 1.84 GHz Twister,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps,gsm_warranty=12 месеца,gsm_weight=113 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",116001-siv,5.0000,116001-Сив
116001-Сребрист,"<ul class=""short-description-list smartphone""><li class=""display-size"">4''</li><li class=""processor"">Dual-core 1.84 GHz Twister</li><li class=""memory"">2 GB</li><li class=""hdd"">16/64 GB</li></ul>","color=Сребрист,filter_sim=1,gsm_battery=Li-Po 1624 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=12 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=123.8 x 58.6 x 7.6 mm,gsm_display_resolution=640 x 1136 px,gsm_display_size=4'',gsm_display_type=LED-backlit IPS LCD,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4"" до 4.49"",gsm_filter_weight=от 101 до 120 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9.3,gsm_processor=Dual-core 1.84 GHz Twister,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps,gsm_warranty=12 месеца,gsm_weight=113 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",116001-srebrist,5.0000,116001-Сребрист
116001-Златист,"<ul class=""short-description-list smartphone""><li class=""display-size"">4''</li><li class=""processor"">Dual-core 1.84 GHz Twister</li><li class=""memory"">2 GB</li><li class=""hdd"">16/64 GB</li></ul>","color=Златист,filter_sim=1,gsm_battery=Li-Po 1624 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=12 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=123.8 x 58.6 x 7.6 mm,gsm_display_resolution=640 x 1136 px,gsm_display_size=4'',gsm_display_type=LED-backlit IPS LCD,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4"" до 4.49"",gsm_filter_weight=от 101 до 120 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9.3,gsm_processor=Dual-core 1.84 GHz Twister,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps,gsm_warranty=12 месеца,gsm_weight=113 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",116001-zlatist,5.0000,116001-Златист
"116001-Розово злато","<ul class=""short-description-list smartphone""><li class=""display-size"">4''</li><li class=""processor"">Dual-core 1.84 GHz Twister</li><li class=""memory"">2 GB</li><li class=""hdd"">16/64 GB</li></ul>","color=Розово злато,filter_sim=1,gsm_battery=Li-Po 1624 mAh,gsm_bluetooth=ДА,gsm_camera_light=dual-LED (dual tone),gsm_camera_mp=12 MP,gsm_camera_other=CMOS,gsm_chipset=Apple A9,gsm_dimensions=123.8 x 58.6 x 7.6 mm,gsm_display_resolution=640 x 1136 px,gsm_display_size=4'',gsm_display_type=LED-backlit IPS LCD,gsm_filter_battery=под 2000 mAh,gsm_filter_displaysize=от 4"" до 4.49"",gsm_filter_weight=от 101 до 120 g,gsm_filter_yes_no=4G|Подходящ за бизнес|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=PowerVR GT7600 (six-core graphics),gsm_infrared=НЕ,gsm_manufacturer=Apple,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=iOS 9.3,gsm_processor=Dual-core 1.84 GHz Twister,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps,gsm_warranty=12 месеца,gsm_weight=113 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=iOS,procesor_filt_r=2-ядрен",116001-rozovo-zlato,5.0000,"116001-Розово злато"
217008-Черен,"<ul class=""short-description-list smartphone""><li class=""display-size"">5.2'' </li><li class=""processor"">Octa-core 1.9 GHz Cortex-A53</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","color=Черен,filter_sim=2,gsm_battery=Non-removable Li-Ion 3000 mAh,gsm_bluetooth=ДА,gsm_camera_light=ДА,gsm_camera_mp=16 MP,gsm_camera_other=CMOS,gsm_chipset=Exynos 7880 Octa,gsm_dimensions=146.1 x 71.4 x 7.9 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.2"",gsm_display_type=Super AMOLED capacitive touchscreen,gsm_extras=- Fast battery charging - ANT+ support - MP4/WMV/H.265 player - MP3/WAV/WMA/eAAC+/FLAC player - Photo/video editor - Document viewer - Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|2 СИМ карти|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Mali-T830MP3,gsm_infrared=НЕ,gsm_manufacturer=Samsung,gsm_memory=32 GB,gsm_network=GSM 850 / 900 / 1800 / 1900,gsm_os=Android 6.0.1,gsm_processor=Octa-core 1.9 GHz Cortex-A53,gsm_ram=3 GB,gsm_usb=ДА 2.0,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=157 g,gsm_wifi=802.11 a/b/g/n/ac,gsm_year_release=2017,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",217008-cheren,5.0000,217008-Черен
